date,Content,Likes,Retweet
2020-09-12 15:22:04+00:00,@flcnhvy @WholeMarsBlog Yes,1703,46
2020-09-12 15:20:45+00:00,"@brandonbernicky @WholeMarsBlog Releasing private beta in 2 to 4 weeks, public beta (early access owners who opt in) 4 to 6 weeks after that, then all US Tesla owners mid December. Above schedule is contingent upon not encountering major unexpected setbacks.",1806,232
2020-09-12 15:12:00+00:00,@WholeMarsBlog And this still isn’t using the dramatically better “4D” (aka simultaneous surround video from 8 cameras) architecture,7088,364
2020-09-12 14:44:20+00:00,@C_Bass3d @NASASpaceflight @MarcusHouseGame Cool,4245,103
2020-09-12 14:41:44+00:00,@richardreinariv He has no clue,4012,323
2020-09-12 03:46:10+00:00,@Astra Sorry to hear that. I’m sure you’ll figure it out though. Took us four launches to reach orbit. Rockets are hard.,7097,309
2020-09-11 15:45:06+00:00,Many exciting things will be unveiled on Battery Day 9/22 ⚡️,149698,12141
2020-09-11 15:27:54+00:00,@Ostimusic We will make super efficient home hvac with hepa filters one day,10777,578
2020-09-11 15:26:37+00:00,"@jhall @RBReich If Reich actually cares about global warming, why is he making so much hot air!?",6903,346
2020-09-10 23:12:44+00:00,@flcnhvy 🇩🇪 Natürlich 🇩🇪,6683,158
2020-09-10 21:49:27+00:00,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!!,33735,2173
2020-09-10 21:02:15+00:00,@MonicaLewinsky Try a Tesla &amp; you’re welcome to give it back if you decide you prefer a Subaru,86561,2471
2020-09-10 07:35:15+00:00,@slashdot Vera Rubin Observatory is cool,2123,72
2020-09-10 06:22:52+00:00,@PPathole @eugenelee3 @UniverCurious 1+1=2,4398,309
2020-09-10 06:16:40+00:00,@CharlieMunger00 @UniverCurious Munger is right,1040,37
2020-09-10 06:05:08+00:00,@UniverCurious Black-Scholes formula is kinda bs. Big difference between a finance approximation &amp; fundamental physics / pure math.,6431,333
2020-09-10 05:43:58+00:00,@wintonARK True,26191,687
2020-09-10 03:26:59+00:00,"@DisruptResearch Tesla is best understood as a collection of about a dozen startups, mostly in series, increasingly in parallel. Every product line &amp; new production system was invented. Instead of playing chess with the same pieces as everyone else, create new pieces.",6744,1093
2020-09-10 03:12:44+00:00,@DisruptResearch Tesla R&amp;D productivity is exceptionally good due to the caliber of engineering talent,1970,148
2020-09-09 21:09:06+00:00,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs,23907,2381
2020-09-09 20:31:54+00:00,@Klee_FilmReview !,24448,595
2020-09-09 17:25:55+00:00,@Techgnostik @RBReich Touché,5408,140
2020-09-09 17:15:12+00:00,"@RBReich All Tesla workers also get stock, so their compensation increased proportionately. You are a modern day moron.",39073,5368
2020-09-09 03:04:18+00:00,@MstrOfUniverse @PPathole @EvaFoxU Yup,963,18
2020-09-09 01:39:33+00:00,@EvaFoxU 13,33969,396
2020-09-09 00:47:59+00:00,"@Teslarati Rawlinson didn’t design Model S. Prototype was done before he joined &amp; he left us in the lurch just as things got tough, which was not cool. He did make some contributions to body/chassis engineering, but not to powertrain, battery, electronics or software.",9119,540
2020-09-09 00:40:54+00:00,@Erdayastronaut @PPathole @SpaceX We’re pretty close to the manufacturing size limit for a milled copper &amp; steel jacket nozzle. Lot of complexity to add a nozzle extension to a sea level engine for small gain. Also hard to fit bigger engine nozzles on the booster.,2692,102
2020-09-08 16:53:54+00:00,A la guerre comme à la guerre,134847,19801
2020-09-07 22:59:17+00:00,@harsimranbansal Haha,3521,41
2020-09-07 22:56:22+00:00,@BnOrdhaug And starts tweeting,7491,140
2020-09-07 22:46:50+00:00,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)",99080,4903
2020-09-07 10:54:53+00:00,@ID_AA_Carmack There is already bidirectional communication between human &amp; AI via phones &amp; computers. It’s just lossy &amp; very slow (especially output),10400,512
2020-09-05 04:10:44+00:00,@Erdayastronaut @PPathole @SpaceX Above 50% likely to make it,3802,100
2020-09-05 02:44:23+00:00,@PPathole @SpaceX This is a test engine. Flight articles are fixed with no gimbal.,2489,76
2020-09-05 02:20:24+00:00,@SpaceX Worth noting that thrust is only slightly higher with the big bell nozzle version. Larger bell is primarily for efficiency in vacuum. Aiming for 380+ sec Isp for RVac long-term. Initially likely to be ~372.,19511,735
2020-09-04 18:21:48+00:00,@Tesmanian_com Yes,6556,194
2020-09-04 18:21:00+00:00,@skorusARK Chart understates lithium-ion potential by roughly 1/3,2947,135
2020-09-04 05:41:19+00:00,Model 3 rated as most reliable car,38641,2220
2020-09-04 05:02:34+00:00,Turns out you can make anything fly haha,157926,12701
2020-09-04 04:55:29+00:00,@PPathole @CureVacRNA Exactly. This is not fully appreciated.,1415,64
2020-09-03 23:40:01+00:00,"@austinbarnard45 Starship SN6 flew asimilar hop to SN5, but it was a much smoother &amp; faster operation",8007,321
2020-09-03 22:25:56+00:00,"🇩🇪🖤Giga Berlin Mannschaft🖤🇩🇪
Vielen Dank für Ihre hervorragende Arbeit an Giga Berlin!! https://t.co/KVo5mBfnXt",58172,2972
2020-09-03 22:04:40+00:00,Great trip to Germany. Support from government &amp; people is super appreciated!,97788,3165
2020-09-03 21:54:47+00:00,@sara_boutall @Tesla 🤣🤣,5314,76
2020-09-02 23:46:27+00:00,@StefanTPeterson @Tesla Trust ur butt haha,3758,181
2020-09-02 23:43:38+00:00,@slashdot An AI with 🍓 picking as its goal will result in Strawberry Fields Forever,8215,417
2020-09-01 07:42:53+00:00,"@SpceEnthusiast @tjmurphy_mit @thesheetztweetz @ExploreMars @SpaceX @TheeSpaceDude Over time, outer 20 will have ~300 tons of thrust &amp; inner 8 ~210, so roughly 7500 tons total at sea level or 1.5 T/W for booster+ship",1761,112
2020-09-01 07:36:30+00:00,@SpceEnthusiast @tjmurphy_mit @thesheetztweetz @ExploreMars @SpaceX @TheeSpaceDude Yeah,1083,37
2020-09-01 07:35:12+00:00,@Alert_Alarms Just go through resonant modes fast. It’s when you hang out there that problems arise.,1127,40
2020-09-01 01:41:46+00:00,@Erdayastronaut @flcnhvy @GerberKawasaki Videodrome,1773,46
2020-09-01 01:37:40+00:00,@teslaownersSV @justpaulinelol https://t.co/0CKVHrmtf1,2350,124
2020-09-01 01:36:45+00:00,@teslaownersSV @justpaulinelol https://t.co/QoBVXGQ8Fz,2477,134
2020-08-31 22:56:01+00:00,@frydave @youyanggu @DFisman Yeah,639,19
2020-08-31 19:01:17+00:00,@PPathole @Nigel_Lockyer @Penn @Fermilab LHC tbh,824,25
2020-08-31 18:37:39+00:00,https://t.co/oVaoHsg1of,200243,13203
2020-08-31 17:50:51+00:00,"@Nigel_Lockyer @Penn @Fermilab If you ever want to build a long accelerator tunnel, straight or circular, I know some people …",4042,115
2020-08-31 01:13:59+00:00,@VitalVegas Cool,4250,91
2020-08-30 21:52:52+00:00,"@Nigel_Lockyer @Penn @Fermilab Physics is the law, everything else is a recommendation",10918,1022
2020-08-30 18:21:39+00:00,"@SamTalksTesla @Teslarati If some company has solved a useful thing that we can just buy, that would be great! It’s so much work to create our own tech. We develop new tech, because we have to, not because we want to.",2121,149
2020-08-30 17:54:20+00:00,"@Teslarati Tesla Germany designed &amp; built the vaccine RNA printers for CureVac, but, subject to some CureVac IP, they could be made for other companies too",5029,329
2020-08-30 16:37:45+00:00,"@engineers_feed Technically, James Watt measured a pony, added 50% &amp; rounded up haha https://t.co/vnkO0MTrUC",4914,197
2020-08-30 16:31:13+00:00,"@flcnhvy @GerberKawasaki Also, Critical Thinking",2993,90
2020-08-30 16:27:06+00:00,@flcnhvy @GerberKawasaki Alexander and the Rise of Hellenism and Film Studies,3590,114
2020-08-30 16:20:32+00:00,"@GerberKawasaki Wow, I super loved astronomy (but took it at Queens, not Penn)! Definitely one of my favorite classes. Senior year quantum mechanics at Penn was the hardest class I ever took. That stuff will mess with your mind.",8524,334
2020-08-30 16:16:00+00:00,"@teslaownersSV @justpaulinelol Yeah, he sent it to me through a mutual physics prof friend at Caltech/CERN. Very basic stuff. https://t.co/CI2DZEGjcB",10991,939
2020-08-30 16:05:28+00:00,@justpaulinelol It’s too embarrassing,6512,113
2020-08-30 16:00:31+00:00,Just learned that my physics prof from Penn is head of Fermilab &amp; still has some of my old homework ☺️,134556,4181
2020-08-30 15:51:16+00:00,"@ruskin147 It is unfortunately common for many in academia to overweight the value of ideas &amp; underweight bringing them to fruition. For example, the idea of going to the moon is trivial, but going to the moon is hard.",16370,1377
2020-08-30 15:34:08+00:00,"@l_vaux @kulpability @tlowdon @EthicalSkeptic People are extremely unlikely to die of Covid/sars-cov2 alone. If you have multiple pre-existing health conditions &amp; a weak immune system, then you have significant mortality risk from many diseases (not just Covid/sars-cov2) that would otherwise have minor effect.",1115,134
2020-08-30 15:23:52+00:00,@PPathole @kulpability @tlowdon @EthicalSkeptic That &amp; Giga Berlin are why I’m headed to Germany this week. Conversations with Harvard epidemiology confirmed that a high-speed RNA printer has potential be helpful for vaccines &amp; cures in many areas.,2026,188
2020-08-30 15:10:11+00:00,"@tlowdon @EthicalSkeptic Antibody half-life for cov2 is very short. In a study that SpaceX did working with Harvard epidemiology, it appears to be as low as 2 or 3 weeks. Nonetheless, reinfection rates are very low &amp; symptoms are minor, perhaps due to memory T cells https://t.co/z9WlvIjoTw",978,116
2020-08-30 15:01:31+00:00,@PPathole @tlowdon @EthicalSkeptic Yeah,507,19
2020-08-30 14:41:30+00:00,"@kulpability @tlowdon @EthicalSkeptic One person at Tesla (out of 60,000) was hospitalized in serious condition (he caught cov2 at home, not work), no deaths. I called his wife &amp; Hayward hospital to make sure he was getting the right treatment, but which he was.",2263,238
2020-08-30 14:28:18+00:00,"@tlowdon @EthicalSkeptic Some of the tests we initially tried at Tesla were ~50% false positive, including some from major medical device companies. Too many testing methods were approved too quickly. Wouldn’t blame the FDA, though. Public was demanding fast test approval.",11658,1249
2020-08-30 06:28:30+00:00,@WholeMarsBlog @MarcusHouseGame @Neopork85 @SpaceX @Erdayastronaut @SpaceToday1 @ElonsWorld @FelixSchlang @ChrisG_NSF @DJSnM Not yet,853,27
2020-08-30 06:16:15+00:00,@MarcusHouseGame @Neopork85 @SpaceX @Erdayastronaut @SpaceToday1 @ElonsWorld @FelixSchlang @ChrisG_NSF @DJSnM Yes. This is the hardest part of the booster design.,1221,42
2020-08-30 04:17:57+00:00,"@ICannot_Enough People read too much into this level of detail. It’s not useful for predicting the future, nor can we ourselves accurately predict what issues we will encounter on a short-term, fine-grained level.",1635,98
2020-08-30 02:43:50+00:00,@ICannot_Enough Critical feedback is always appreciated btw,24302,365
2020-08-29 22:41:47+00:00,"@biogirl09 @JaneidyEve @Tesmanian_com @SpaceX We can’t have a blanket pass, but maybe for some events",755,18
2020-08-29 14:06:34+00:00,@flcnhvy @PPathole @ID_AA_Carmack Later versions of a larger device would have that potential,1584,80
2020-08-29 09:52:49+00:00,@EvaFoxU @waitbutwhy Yup,2044,53
2020-08-29 09:34:17+00:00,"@PPathole @ID_AA_Carmack Actually C, although the syntax could be improved esthetically",1542,64
2020-08-29 09:03:58+00:00,"@ID_AA_Carmack I like C, because it avoids class warfare",2150,139
2020-08-29 08:10:38+00:00,@PPathole @IEEESpectrum @neuralink A nightcap would probably work best,1264,37
2020-08-29 07:05:40+00:00,@IEEESpectrum @neuralink Pretty much,7236,191
2020-08-29 02:13:23+00:00,@Tesmanian_com Good summary,1902,80
2020-08-29 01:02:05+00:00,Conceptual telepathy,126063,8684
2020-08-28 22:32:20+00:00,Ahem … starting soon,48478,3438
2020-08-28 19:37:40+00:00,"“All of physics is either impossible or trivial. It is impossible until you understand it, and then it becomes trivial.” E Rutherford",106958,12339
2020-08-28 19:09:31+00:00,@flcnhvy Giant gap between experimental medical device for use only in patients with extreme medical problems &amp; widespread consumer use. This is way harder than making a small number of prototypes.,2495,94
2020-08-28 19:06:30+00:00,@tobyliiiiiiiiii @Erdayastronaut @flcnhvy @DJSnM Testing with shorter RVac skirt went well. Full length skirt test coming soon.,1486,62
2020-08-28 19:05:17+00:00,Neuralink product demo in 3 hours. Webcast at https://t.co/Y9wREd78oj.,36545,6442
2020-08-28 15:49:23+00:00,@Erdayastronaut @flcnhvy @DJSnM Only need 2 engines,3325,107
2020-08-28 07:02:21+00:00,@AstroJordy @flcnhvy @DJSnM Boring Co tunnel in Vegas is only a few months from being operational,1963,135
2020-08-28 06:56:58+00:00,"@flcnhvy @DJSnM Neuralink this month &amp; Tesla next month, SpaceX probably October. We will have made a lot of progress by then. Might have a prototype booster hop done by then.",5822,449
2020-08-28 06:54:05+00:00,@zeitmas @DJSnM Soon,1085,23
2020-08-28 06:46:04+00:00,@DJSnM They’re quite accurate!,9643,153
2020-08-28 05:54:12+00:00,@EvaFoxU That number sure comes up a lot 🤣🤣,21831,435
2020-08-28 04:34:11+00:00,@ajtourville @peterdog15 I’m fine with reasonable drone footage. Just needs to be at a fair distance &amp; not coming right up to people. I think our security was a little overzealous in this case.,4067,136
2020-08-28 02:44:17+00:00,@GerberKawasaki @Tesla Thanks to a smart and hardworking team at Tesla. These sure are wild times …,13991,415
2020-08-27 22:03:29+00:00,@Teslarati Much appreciated. This was a serious attack.,27855,885
2020-08-27 17:16:39+00:00,@thejackbeyer @NASASpaceflight Brave Starhopper carried the day,5023,153
2020-08-27 07:15:06+00:00,@ItMotivatesUs Only so many days @waitbutwhy https://t.co/19h4u8TA2a,3178,356
2020-08-27 07:08:19+00:00,"@WholeMarsBlog We were too obtuse for our own good, although I think it works esthetically. Those are folded-over current collectors at the top/bottom of the cell, which are important, but I don’t want to jump the gun on Sept 22 …",3410,179
2020-08-27 06:47:52+00:00,"@cleantechnica But actually nothing. Was surprised to hear they’re across the road. Adding silicon to carbon anode makes sense. We already do. Question is just what ratio of silicon to carbon &amp; what shape? Silicon expands like crazy during discharge &amp; comes apart, so cycle life is usually bad.",2534,157
2020-08-27 06:25:25+00:00,@cleantechnica Nothing 👀,5953,179
2020-08-27 05:50:23+00:00,@lexfridman Then they leave the house and hardly ever call their parents!,4481,73
2020-08-27 05:42:01+00:00,"The Big Bang started very, very smōl https://t.co/XVvcuALZ2o https://t.co/8R92iEXVvN",75332,4399
2020-08-27 05:20:40+00:00,@PPathole Asimov was 🔥🔥,4639,111
2020-08-27 03:39:50+00:00,Olde skoole analog synthesizer from ancient Britain https://t.co/JG0fI3ChxC,27748,1035
2020-08-26 21:32:48+00:00,@slashdot https://t.co/WoIwia7zTn,6694,175
2020-08-26 21:11:28+00:00,@Kristennetten @flcnhvy Was just there &amp; weather was calm. Sure hope it stays that way!,1362,37
2020-08-26 21:10:28+00:00,@Teslarati Tesla brake lights are powered by a miniverse inside a microverse https://t.co/aduoTl537T,6335,379
2020-08-26 21:04:53+00:00,@flcnhvy Exactly,1054,32
2020-08-26 17:02:32+00:00,"@Erdayastronaut @Tesla No, we’re focused on developing new products &amp; scaling production",4010,162
2020-08-26 06:30:42+00:00,"@flcnhvy @neuralink Yes, will show V2. Still far from LASIK, but could get pretty close in a few years.",2415,102
2020-08-26 05:39:46+00:00,Lengthy background on Neuralink by @waitbutwhy https://t.co/z2YfAupDRD,18257,2579
2020-08-26 05:35:58+00:00,"Live webcast of working @Neuralink device
Friday 3pm Pacific",41948,7852
2020-08-26 05:06:28+00:00,@engineers_feed Astronaughty,15299,468
2020-08-26 02:49:04+00:00,@OwenSparks_ @PPathole @Erdayastronaut @dauqhx @universal_sci No,905,19
2020-08-26 02:45:55+00:00,"@PPathole @Erdayastronaut @dauqhx @universal_sci Mars is easier than the moon for propellant production. Could get going with only one ship, where the ship itself is the propellant plant. Needs to make ~2 tons/day.",1165,74
2020-08-26 01:05:15+00:00,"@Erdayastronaut @dauqhx @universal_sci Starship propellant is ~78% oxygen, so an O2 plant on the moon would be enough. Otherwise, we could brute-force it with tankers to low Earth orbit. That’s probably faster.",2723,146
2020-08-25 20:59:01+00:00,@waitbutwhy Now I want candy,16105,392
2020-08-25 20:02:27+00:00,@dauqhx @universal_sci There’s a lot of frozen CO2 &amp; H2O on Mars. Heating the planet will densify the atmosphere. It’s solvable.,2854,174
2020-08-25 05:41:43+00:00,@universal_sci Perhaps one day there will be an ocean on the northern part of Mars,34059,1380
2020-08-25 04:34:31+00:00,@jchybow @jwangARK @wintonARK It’s almost working reliably,1391,59
2020-08-25 04:30:00+00:00,"@jwangARK @wintonARK Very different computers are needed for training vs inference. FSD is mostly Int8, but Dojo is de facto FP32 (feels like FP32, but actually FP16 with boring bits truncated) so we don’t need to rewrite all the training software. It should work almost immediately.",1025,79
2020-08-25 01:55:43+00:00,@jwangARK @wintonARK Not exactly GPUs for NN. Lots of cores optimized for dot products with fast local memory &amp; super high bandwidth between cores &amp; efficient liquid cooling. Compiler needs to be optimized too.,3591,167
2020-08-24 22:34:35+00:00,@tesla_addicted @Erdayastronaut No &amp; not possible at this scale,1825,45
2020-08-24 22:32:59+00:00,@Erdayastronaut Orbital launch mount,5548,255
2020-08-24 22:10:21+00:00,"@NASASpaceflight Yeah. Occasional flights from land are ok, but frequent (daily) flights probably need ~30km / 18 miles clear area for noise.",3127,141
2020-08-24 22:04:52+00:00,@schristakos @skorusARK Sure,1858,52
2020-08-24 22:03:00+00:00,@shortword On it,23395,287
2020-08-24 22:02:20+00:00,"@coach23life I tried to warn them, but they just dug their own grave twice as fast!",2016,169
2020-08-24 22:00:22+00:00,"@skorusARK 400 Wh/kg *with* high cycle life, produced in volume (not just a lab) is not far. Probably 3 to 4 years.",5791,422
2020-08-24 18:37:35+00:00,"@NASASpaceflight Starship/Super Heavy, which is ~10X mass of Zenit, will mostly launch from ocean spaceports long-term",5685,322
2020-08-21 20:26:01+00:00,@johnkrausphotos @NASASpaceflight @SpaceX @SuperclusterHQ Starship/Super Heavy is ~10X bigger in mass &amp; volume,8978,329
2020-08-21 15:27:45+00:00,A metaphor for life https://t.co/CdlL4ieLju,182683,24876
2020-08-21 01:44:03+00:00,"@Tesmanian_com Accurate distance calculation using only vision is fundamental. Other sensors can help, but are not fundamental.",5874,283
2020-08-20 22:10:12+00:00,@DARPA Uh oh,10174,984
2020-08-20 19:11:02+00:00,More fun games coming soon to ur Tesla,231677,26426
2020-08-20 19:09:35+00:00,https://t.co/hKpWJnXsFc strikes again!,19647,881
2020-08-20 08:32:41+00:00,"@Sinan25 Sorry, noise reduction has gotten much better recently &amp; will continue to improve",4018,69
2020-08-20 08:30:11+00:00,@Dami_Kolz09 🤣,2466,28
2020-08-20 08:23:26+00:00,"@jussiwen Hardcore techno, aber vielleicht ein bisschen Fahrstuhlmusik auf der Toilette",7399,395
2020-08-20 08:17:54+00:00,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go,130661,8009
2020-08-20 08:13:11+00:00,https://t.co/Bki5SOOroe,156578,12036
2020-08-20 07:39:35+00:00,"@flcnhvy @JaneidyEve Hopefully, we have achieved AI symbiosis by then",1456,51
2020-08-20 07:37:35+00:00,@JaneidyEve Or a self-perpetuating autocracy based on a farcical aquatic ceremony where the king is chosen by a wise panzer in a lake,2064,108
2020-08-20 06:52:54+00:00,"@JaneidyEve Direct democracy. Short, comprehensible laws voted on directly by the people. 
Snake Jazz.",5368,282
2020-08-20 05:52:37+00:00,🐍🎷,125987,6554
2020-08-20 05:43:38+00:00,"@WholeMarsBlog It’s quite hard for us to write the software needed to cover basic car functionality, but maybe we could do something of this nature",1351,47
2020-08-20 05:11:06+00:00,GPT-3 sounds like Simon &amp; Garfunkel lyrics,17973,722
2020-08-20 02:38:56+00:00,Bureaucracy is inherently kafkaesque,84651,6115
2020-08-19 22:52:41+00:00,@Tesmanian_com Dankeschön Brandenburg &amp; Grünheide!,3905,201
2020-08-19 22:46:46+00:00,@harsimranbansal @EvaFoxU True 🤣🤣,846,16
2020-08-19 19:56:42+00:00,@GeffenAvraham @BryanFlanks @SpellMender @VladKarmon @torybruno @ULAEngineer @SpaceX 👆,960,24
2020-08-19 19:55:21+00:00,Medical check is A-ok! https://t.co/zTRMvQ6Wvx,27774,1202
2020-08-19 19:47:48+00:00,He might run for President in 2024 https://t.co/Wo34fhKugu,87512,6046
2020-08-19 19:37:42+00:00,@EverydayElon @ajtourville @comma_ai @Tesmanian_com Yes,880,26
2020-08-19 19:37:01+00:00,@WholeMarsBlog @ajtourville @comma_ai @Tesmanian_com Yes,1007,27
2020-08-19 19:36:51+00:00,@DanielleFong @ajtourville @comma_ai @Tesmanian_com Absolutely needs liquid cooling. We’re applying our experience cooling half megawatt drive unit power electronics in cars to computers.,925,60
2020-08-19 19:33:33+00:00,"@TeslaTested That’s an error in Canada. The lease payment is specifically lower than loan financing, as Tesla expects to repossess the car. This is essentially a bet on residual value. If you believe residual value will rise, buy on loan, if you think it will drop, then lease.",1767,69
2020-08-19 19:06:38+00:00,@tobyliiiiiiiiii @Erdayastronaut @nextspaceflight We will push for ten flights with Starlink,1763,97
2020-08-19 19:00:38+00:00,"@flcnhvy @Erdayastronaut @nextspaceflight Almost never need to replace whole engine, but some individual parts like turbine wheels need to be replaced over time. Similar to a jet engine.",1809,72
2020-08-19 18:57:41+00:00,"@Erdayastronaut @cnunezimages @SpaceIntellige3 Mostly for employees, but we’ll support public access whenever it’s safe &amp; secure. Public support is critical to making life multiplanetary.",2570,102
2020-08-19 18:55:32+00:00,@EvaFoxU @cnunezimages @SpaceIntellige3 Absolutely 😃 🏝,847,29
2020-08-19 18:54:24+00:00,"@Erdayastronaut @nextspaceflight I don’t want be cavalier, but there isn’t an obvious limit. 100+ flights are possible. Some parts will need to be replaced or upgraded. Cleaning all 9 Merlin turbines is difficult. Raptor is way easier in this regard, despite being a far more complex engine.",3395,197
2020-08-19 18:18:13+00:00,"@cnunezimages @SpaceIntellige3 I’ve been working in Boca since Sunday. August heat &amp; humidity in South Texas is intense! If you think of it like a tropical resort, that makes it better though.",2949,114
2020-08-19 18:15:21+00:00,@ajtourville @comma_ai @Tesmanian_com Dojo V1.0 isn’t done yet. About a year away. Not just about the chips. Power &amp; cooling problem is hard.,1432,93
2020-08-19 17:18:08+00:00,@spacecoast_stve Scorcher VI https://t.co/34O80p1hI6,1149,40
2020-08-19 17:15:23+00:00,@antonioetayo @Erdayastronaut @C_Bass3d @NASASpaceflight @FelixSchlang Yes,506,12
2020-08-19 02:17:31+00:00,"@Erdayastronaut @C_Bass3d @NASASpaceflight @FelixSchlang It’s counter-intuitive, but Raptor has so much thrust at high Isp with liquid (high density) propellant &amp; pump-fed (light tanks), that it beats hot gas for the flip. That said, hot gas beats the heck out of N2 for orbital manuevers &amp; stabilizing ship if landing in high winds!",2742,123
2020-08-19 00:42:43+00:00,"@nextspaceflight Payload reduction due to reusability of booster &amp; fairing is &lt;40% for F9 &amp; recovery &amp; refurb is &lt;10%, so you’re roughly even with 2 flights, definitely ahead with 3",6030,326
2020-08-19 00:35:41+00:00,"@zubinanary @SpaceIntellige3 @guidodecaso @cnunezimages Yes, it will have huge nuts haha",1455,73
2020-08-18 23:22:56+00:00,"@Teslarati We really need a bigger one, so adults can squeeze in too. Guaranteed to make a party more fun. Works well with flamethrowers!",5653,207
2020-08-18 23:21:41+00:00,"@SpaceIntellige3 @guidodecaso @cnunezimages My favorite is one in tension, other DoF in compression. New Roadster wheels will only have one nut.",580,30
2020-08-18 22:20:23+00:00,@davidgokhshtein Yes,6353,92
2020-08-18 22:17:46+00:00,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw",333725,35686
2020-08-18 21:42:59+00:00,"@Erdayastronaut Yeah, will post shortly",3805,72
2020-08-18 21:42:36+00:00,@krystof_mitka @BiIndia Winning “worst person I’ve ever worked with” is not easy. Some real champions are vying for that title!,724,26
2020-08-18 21:36:31+00:00,Ms Tree catches fairing in her net https://t.co/sqlJ63NetB,59322,3179
2020-08-18 21:31:06+00:00,@BiIndia 😐,547,15
2020-08-18 06:23:24+00:00,"@valleyhack @GeoffdBarrett Up there somewhere, cruising through deep space https://t.co/PcybhfpUAD",1565,97
2020-08-18 06:16:30+00:00,@NatGeo Must be aliens,26411,1163
2020-08-18 06:05:52+00:00,@spendg8 Yes,939,17
2020-08-18 06:05:30+00:00,@RGVaerialphotos @SpaceX @Erdayastronaut This little spit of dirt will take us to Mars,2401,122
2020-08-18 03:14:36+00:00,@jwangARK Humans are swiftly becoming a small percentage of total compute,1354,107
2020-08-18 02:50:40+00:00,"@Erdayastronaut @ProgrammerDude Max demonstrated Raptor thrust is ~225 tons &amp; min is ~90 tons, so they’re actually quite similar. Both Merlin &amp; Raptor could throttle way lower with added design complexity. Raptor preburner &amp; Merlin gas generator flameout are what limit lower bound.",2836,141
2020-08-18 02:28:22+00:00,@AdamBlitzer @levie 💨,1268,36
2020-08-17 23:15:16+00:00,@justpaulinelol @NASASpaceflight That’s engine SN. We’re building SN8 of the ship.,1703,37
2020-08-17 23:13:16+00:00,"@NASASpaceflight SN40 is about to be tested &amp; has several upgrades over 330 bar engine. For reference, 330 bar on Raptor produces ~225 tons (half a million pounds) of force.",6071,330
2020-08-17 23:00:50+00:00,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB,78372,4840
2020-08-17 21:32:42+00:00,"@Erdayastronaut Yeah, Starship will be a tiny dot at 20km. Hard to see with naked eye. We’ll do lots of flights.",7252,270
2020-08-17 21:30:33+00:00,"@C_Bass3d @Erdayastronaut @NASASpaceflight @FelixSchlang Very impressive render. Note, legs will be bigger &amp; there’ll be way more stuff in engine bay. Main engines actually do majority of work in turning ship vertical before landing.",5845,215
2020-08-17 06:06:05+00:00,@PPathole @universal_sci This might sting a little …,1106,43
2020-08-17 04:58:20+00:00,@PPathole The “early investor” part of Tesla is wrong. That bs has been pushed by Eberhard (worst person I’ve ever worked with and that’s saying something!) for years.,1333,64
2020-08-17 04:23:50+00:00,"@universal_sci Also, there could be long period comets that intersect Earth right now. We just haven’t observed them during humanity’s (very short) recorded history. Comet S-L 9 punched a roughly Earth-sized hole in Jupiter. https://t.co/ne7DM0YAXX",1636,160
2020-08-17 04:13:02+00:00,@universal_sci Pretty much,897,31
2020-08-17 04:05:05+00:00,Cybertruck option package,184631,11871
2020-08-17 03:43:49+00:00,@SteveStuWill @jagarikin Wow,6694,305
2020-08-17 03:39:55+00:00,@Booster_Buddies @NASASpaceflight My button-twiddling makes no sense at all 🤣🤣,996,26
2020-08-17 02:12:31+00:00,"@flcnhvy @nickcappelli @Grimezsz You got it
https://t.co/F2rXGcz964",843,45
2020-08-17 02:07:23+00:00,@EvaFoxU That’s a great one,2207,31
2020-08-17 02:01:58+00:00,“Tanks 4 the memery” - panzer of the lake,34368,1315
2020-08-17 01:56:52+00:00,Some big milestones coming up,35625,2128
2020-08-17 01:37:35+00:00,@DrPhiltill Africa is big,4731,192
2020-08-17 00:45:10+00:00,"@AwardsDarwin Bold move, sir, bold move",8184,162
2020-08-16 17:52:25+00:00,"@EuricSanti @luisabinader @Tesla Thank you, Tesla is most honored!",27100,1977
2020-08-16 10:38:33+00:00,@CowderySedge @tbdnonymous Very real possibility,1847,51
2020-08-16 10:23:57+00:00,@BillRatchet ☺️,20359,777
2020-08-16 10:03:21+00:00,@WholeMarsBlog 🤣🤣,13185,132
2020-08-16 09:01:17+00:00,"Please trash me on Wikipedia, I’m begging you",192907,9799
2020-08-16 08:57:26+00:00,History is written by the victors … except on Wikipedia haha,121064,10853
2020-08-16 08:52:45+00:00,@nickcappelli @Grimezsz Cover of Barbie Girl,2927,69
2020-08-16 08:51:54+00:00,@tbdnonymous Yes. Probably more accurate to say Great Filters plural.,3782,71
2020-08-16 08:44:55+00:00,"@nickcappelli @Grimezsz Yes, it’s called Cyber Girl",6769,164
2020-08-16 08:42:01+00:00,We must pass The Great Filter,205914,16117
