date,Content,Likes,Retweet
2015-11-20 02:55:09+00:00,@StartupLJackson Yeah and hell yeah,602,86
2015-11-20 01:47:30+00:00,@atduarte From anywhere,123,21
2015-11-20 01:46:52+00:00,Should mention that I will be interviewing people personally and Autopilot reports directly to me. This is a super high priority.,2996,1426
2015-11-20 01:38:00+00:00,We are looking for hardcore software engineers. No prior experience with cars required. Please include code sample or link to your work.,4363,3615
2015-11-20 01:35:59+00:00,"Ramping up the Autopilot software team at Tesla to achieve generalized full autonomy. If interested, contact autopilot@teslamotors.com.",3427,1775
2015-11-08 09:40:35+00:00,@drew definitely aliens!,151,26
2015-11-04 22:50:02+00:00,@kevinmitnick Current production is LTE. Can be upgraded by service.,150,15
2015-11-02 21:27:57+00:00,@BjornNyland @TeslaMotors well done!,206,28
2015-11-01 05:44:34+00:00,@ID_AA_Carmack noted,353,53
2015-10-30 15:34:42+00:00,"@GertAbildskov Wow, that's great!",59,5
2015-10-29 01:33:08+00:00,Model S Ludicrous Mode achieves 2.6 sec 0-60 mph and 10.9 sec 1/4 mile in Motor Trend test https://t.co/IpgTF6s9M8,1971,1171
2015-10-29 01:25:22+00:00,"@MacTechGenius yes, comes with each car",46,5
2015-10-27 03:07:18+00:00,"Compliment from Jeffrey is much appreciated, but the people of Tesla deserve all the credit",1160,206
2015-10-26 23:02:02+00:00,I should clarify that https://t.co/iUX7wkMxY8 is an independent website. We don't have any control over the content.,539,127
2015-10-26 20:03:35+00:00,Cool! https://t.co/HOe0K7qkuk,1126,332
2015-10-26 14:51:37+00:00,"@anakinSGE Hopefully, mid to late next year. We are being more cautious abt expanding countries to ensure a great user experience each time.",62,11
2015-10-25 19:03:45+00:00,"@abrax4s Yes, establishing charging and service infrastructure in Mexico now. Official launch in next several months.",108,47
2015-10-25 19:02:11+00:00,@javashri Auto import duties are prohibitively high. Hoping for a special category for EVs. Most of our discussion was about batteries.,83,26
2015-10-25 18:58:48+00:00,@roneijlander We just finished building a huge expansion in Tilburg!,67,11
2015-10-25 18:57:18+00:00,"These are all things I've said before and are naturally needed to improve in-market affordability, so no real news here.",712,138
2015-10-25 18:54:55+00:00,Model 3 is due in ~2 yrs. A China factory for local demand cd be as soon as a year after. A factory in Europe wd happen for same reason.,975,355
2015-10-25 18:50:18+00:00,My comments in China weren't transcribed correctly. Tesla will keep making cars &amp; batteries in CA &amp; NV as far into future as I can imagine.,1414,498
2015-10-23 23:44:22+00:00,"@JessicaTetreau important to set AC to not recirc (air exits thru rear) and use the snap in shade, which Tesla service can provide",48,3
2015-10-23 23:39:08+00:00,@shanenickerson Amount of change needed is enormous - like a spinal cord transplant. Would cost less and work better with a new car.,60,6
2015-10-23 22:34:15+00:00,"Autopilot 1.01 coming soon: curve speed adaption, controller smoothness, better lane holding on poor roads, improved fleet learning!",2439,1137
2015-10-23 22:29:46+00:00,"Regulatory approvals received, so Autopilot rolling out to all countries! (Excluding Japan, which is still under review)",1946,1120
2015-10-22 10:27:48+00:00,@JarkkoKuoppala all,53,11
2015-10-22 08:26:58+00:00,@backseatdiver Hoping for Friday release,65,10
2015-10-22 08:09:52+00:00,@elonmusk Good feedback. Will write up a list of software priorities in the coming weeks.,522,63
2015-10-21 23:23:00+00:00,What esthetic and functionality improvements would you like to see in the 7.1 UI overhaul? Or new features entirely?,902,220
2015-10-21 23:20:21+00:00,@sAlmaneei already in Jordan. Rest of states in region next year.,55,11
2015-10-21 23:19:38+00:00,@bonnienorman thanks Bonnie :),57,6
2015-10-21 23:17:55+00:00,@M4XRodri planning to have a big opening in Mexico City soon and then proceed gradually to central and South America.,117,30
2015-10-21 23:16:49+00:00,@octomagon me too:,64,6
2015-10-21 23:15:16+00:00,@jonthomason yay! Always happy to make others happy,43,5
2015-10-21 23:14:33+00:00,@thebradholt big UI update coming in V7.1,43,4
2015-10-21 23:13:23+00:00,"@ryybuzz we won't be, but yes",17,1
2015-10-21 23:11:06+00:00,"Tesla gets top rating of any company in service. Most important, CR says 97% of owners expect their next car to be a Tesla (the acid test).",1997,843
2015-10-21 23:07:36+00:00,Consumer Reports reliability survey includes a lot of early production cars. Already addressed in new cars.,970,436
2015-10-21 23:01:41+00:00,@drew already there,73,8
2015-10-21 21:35:53+00:00,Congrats on driving a Tesla from LA to NY in just over two days! https://t.co/hjAnAAIdMB,1043,412
2015-10-19 06:49:57+00:00,Autopilot release to Europe and Asia pending regulatory approval. Hopefully get the ok in the next few weeks.,1713,775
2015-10-17 05:37:31+00:00,@Meddd__ @aaronpaul_8 Watched the whole series. One of the best tv shows ever.,417,53
2015-10-15 16:39:34+00:00,@aaronpaul_8 sure :),1634,297
2015-10-15 04:58:59+00:00,@elimelechweiss actually works best at night,72,7
2015-10-15 04:58:20+00:00,Review of Model S by @MrTeller http://t.co/eF7ICE9ef4,1570,513
2015-10-14 21:15:54+00:00,"@roymoody Depends on regulatory approval, but hopefully end of next week",35,7
2015-10-14 21:13:14+00:00,@MRamseyWSJ 1.5 million miles per day,49,7
2015-10-11 14:49:37+00:00,@aikisteve @andrewshiamone V7.1,56,3
2015-10-11 04:20:53+00:00,"@lordsshrivas Lots of upgrades and a new look, although main UI upgrade coming with 7.1",79,18
2015-10-11 02:15:32+00:00,@heosat ww,49,3
2015-10-11 02:07:54+00:00,@madolfsson roughly 5 days,40,3
2015-10-11 02:05:52+00:00,@MPa81 @bonnienorman same,31,2
2015-10-11 02:03:44+00:00,@TeslaPittsburgh Non-autopilot will have a new interface too. More comprehensive UI update coming with 7.1.,90,29
2015-10-11 00:35:12+00:00,Some exciting news this week: Tesla Version 7 software with Autopilot goes to wide release on Thursday!,3274,1943
2015-10-11 00:31:20+00:00,"CH4 rapidly decays back to CO2 &amp; is absorbed by plants. What matters is adding new carbon to surface cycle from underground oil, gas &amp; coal.",600,216
2015-10-11 00:27:32+00:00,"@HamiltonOfiyai Intentions are good, but massively overweights CH4's effect on climate.",222,45
2015-10-10 23:51:14+00:00,Tesla P85D (assembled in Tilburg) beats 650 hp MacLaren from 0 to 150km/h in Dutch magazine test http://t.co/HKbOyFgUzi,1652,1022
2015-10-10 00:33:41+00:00,"@appleinsider I didn't walk back anything, apart from media hype",264,59
2015-10-09 22:19:27+00:00,@YoApp yo,541,159
2015-10-09 22:11:36+00:00,"Regarding the watch, Jony &amp; his team created a beautiful design, but the functionality isn't compelling yet. By version 3, it will be.",1792,747
2015-10-09 22:03:40+00:00,"Yo, I don't hate Apple. It's a great company with a lot of talented people. I love their products and I'm glad they're doing an EV.",4828,2429
2015-10-09 05:29:18+00:00,Peak temp increases due to climate change http://t.co/dThGhXd6MT,903,720
2015-10-03 00:38:55+00:00,Mostly accurate and fun movie about Mars. Worth seeing. https://t.co/6ujt1DG5j5,3583,1652
2015-10-02 22:55:12+00:00,@Avron_p you can mount a rack to the roof via suction cups and still have one Falcon door work fine. Guaranteed up to 140 mph.,128,24
2015-10-02 22:50:58+00:00,@stumplahoma @mashable door is larger than opening and acts as an umbrella. Upper interior trim has hydrophobic coating.,111,9
2015-10-02 22:49:08+00:00,@sasatokic @mashable Front doors have a short arc and their interior panels are chamfered back,61,5
2015-10-02 22:47:09+00:00,"Model X Bioweapon Defense Mode definitely filters viruses btw, even the small ones. Has hospital operating room level filtering.",2568,1361
2015-10-02 22:43:47+00:00,"@achailleux am def 6'2""",88,11
2015-10-02 22:35:54+00:00,"CNN on how Falcon doors work in tight garages. Above 6 2' ft, my height :), doors work fine. http://t.co/zvhyqKGVtR",1108,423
2015-10-02 21:37:05+00:00,Side view of Falcon Wing doors https://t.co/AbnMOcFXWv,738,325
2015-10-02 20:57:19+00:00,"@johnzabroski thanks, that's a great idea. I think we can do that.",80,11
2015-09-30 07:54:22+00:00,"Btw, price of Model X is actually only $5k more than S. Lower cost versions coming later.",1864,690
2015-09-29 07:43:37+00:00,@elonmusk California time,642,152
2015-09-29 07:39:41+00:00,Model X launch webcast live today 8pm at http://t.co/R1Z6eMTUbo. Time to show the real thing. http://t.co/oXMrucs8wJ,4476,3254
2015-09-27 01:02:35+00:00,Great discussion about solar/batteries empowering rural communities https://t.co/Qte2s55gnP,1683,1438
2015-09-25 00:44:09+00:00,Dinner in an old Belgian ironmongery. Best menu art ever. http://t.co/3qUG1O6Q2v,1597,384
2015-09-23 22:31:41+00:00,@deadmau5 It was super good,305,29
2015-09-23 22:12:49+00:00,Midnight dinner in Berlin http://t.co/PLXkR38d8e,3120,725
2015-09-14 21:35:57+00:00,"In expendable mode, Falcon Heavy can send a fully loaded Dragon to Mars or a light Dragon to Jupiter's moons. Europa mission wd be cool.",2753,1342
2015-09-14 21:24:22+00:00,Researchers at @NASA propose using @SpaceX Falcon/Dragon for Mars sample return mission http://t.co/U6LNKyF4Jr,1747,1069
2015-09-13 07:22:13+00:00,New model for evolution of intelligent life suggests probable emergence 2 billion years ago near galactic center http://t.co/8OUAOiiblh,2010,1068
2015-09-12 20:46:26+00:00,@Sethrogen thanks!,721,102
2015-09-12 19:07:49+00:00,"Btw, not saying we *should* nuke Mars -- just layin' out a few options …",5976,3341
2015-09-02 20:59:53+00:00,First production cars will be handed over on Sept 29 at our Fremont factory,1511,594
2015-09-02 20:57:45+00:00,@ScottLucasNV Definitely,72,8
2015-09-02 20:39:18+00:00,@ScottLucasNV Lithium deal is not exclusive &amp; has many contingencies. The press on this matter is unwarranted.,90,41
2015-09-02 20:25:26+00:00,"@elonmusk $35k price, unveil in March, preorders start then.",3291,2147
2015-09-02 20:22:20+00:00,"Model 3, our smaller and lower cost sedan will start production in about 2 years. Fully operational Gigafactory needed.",4180,3393
2015-08-22 22:22:23+00:00,"@Forbes I appreciate the kind words in the article, but, judging by the picture mods, it looks your Photoshop bill was very high.",1810,745
2015-08-22 22:20:12+00:00,"True, but achieving a long range affordable electric vehicle has always been our long-term goal. Due in late 2017! https://t.co/2OrIYdoojs",2373,1308
2015-08-17 19:56:52+00:00,"Article on @SpaceX and colonizing Mars by @waitbutwhy 
http://t.co/HhBJ48QSMW",2149,1429
2015-08-16 20:35:25+00:00,Comments section on this article is awesome https://t.co/v4VY2IrALH,1382,798
2015-08-08 13:25:17+00:00,"@BjornNyland Provided all ten take delivery, you have indeed!",277,62
2015-08-06 17:48:07+00:00,Tesla Snakebot autocharger prototype. Does seem kinda wrong :) https://t.co/vXpCrKNdlV,2741,2122
2015-07-31 18:25:06+00:00,@CatherineMotuz yes,167,84
2015-07-31 18:19:35+00:00,"The car will learn over time, but there is a min caliber of starting quality.",1152,409
2015-07-31 09:04:56+00:00,@tallakt Various forms of shades are being considered. May not be necessary though.,103,67
2015-07-31 09:00:40+00:00,@alipoursamar all regions,94,67
2015-07-31 08:58:32+00:00,Final corner case is dealing with low contrast lane markings (faded white on grey concrete) while driving into the sun at dusk,1381,605
2015-07-31 08:57:31+00:00,Almost ready to release highway autosteer and parallel autopark software update,4267,2468
2015-07-30 15:43:40+00:00,@Alyssa_Milano Thanks Alyssa!,114,60
2015-07-30 15:41:46+00:00,@loic thanks Loic :),72,55
2015-07-28 04:58:14+00:00,"@ID_AA_Carmack Even if inevitable, we should at least attempt to postpone the advent of AI weaponry. Sooner isn't better.",356,134
2015-07-28 01:41:39+00:00,"If you’re against a military AI arms race, please sign this open letter:
http://t.co/yyF9rcm9jz",2734,2845
2015-07-27 04:42:40+00:00,@kevinmitnick probably end of year,131,50
2015-07-18 01:58:37+00:00,"Ludicrous speed, 70 kWh rear drive and 90 kWh battery pack http://t.co/kr9A0iXM58",2004,1071
2015-07-17 15:30:15+00:00,Model S product call at 11 today. Rocket discussion at noon on Monday.,1498,714
2015-07-06 00:25:48+00:00,"Expect to reach preliminary conclusions regarding last flight by end of week. Will brief key customers &amp; FAA, then post on our website.",1857,950
2015-06-29 08:09:41+00:00,Cause still unknown after several thousand engineering-hours of review. Now parsing data with a hex editor to recover final milliseconds.,3276,2124
2015-06-28 16:38:46+00:00,@DavidBrin Thanks David,222,40
2015-06-28 15:52:41+00:00,"@adventFuturist yeah, not the best birthday",437,190
2015-06-28 15:51:12+00:00,That's all we can say with confidence right now. Will have more to say following a thorough fault tree analysis.,1684,1077
2015-06-28 15:48:46+00:00,There was an overpressure event in the upper stage liquid oxygen tank. Data suggests counterintuitive cause.,2781,3382
2015-06-28 15:23:26+00:00,@juanmlemao Thanks :),206,30
2015-06-28 14:37:40+00:00,Falcon 9 experienced a problem shortly before first stage shutdown. Will provide more info as soon as we review the data.,3363,4215
2015-06-27 19:15:26+00:00,Drone hexacopter takes pic of drone ship OCISLY on station in the Atlantic https://t.co/DONcOD8hSD,1031,646
2015-06-27 15:14:57+00:00,"Droneship ""Of Course I Still Love You"" just before it left port https://t.co/rhn4z82NVl",917,564
2015-06-27 11:25:51+00:00,"Trying for another rocket landing tmrw. This time on the droneship ""Of Course I Still Love You"". https://t.co/6LGnzhWLLr",1569,1138
2015-06-27 11:22:20+00:00,@NoMansSky You're welcome. Good conversation.,125,21
2015-06-27 04:03:13+00:00,@connollyjeff1 @TheStreet End of year,134,40
2015-06-27 02:47:18+00:00,"Credit for SolarCity is really due to Rive bros &amp; great team there. My contribution is fairly small.
http://t.co/AVkHMz2bmS via @thestreet",628,295
2015-06-23 15:20:49+00:00,Important to note that Model S resale value is also higher than that of gasoline cars,1462,766
2015-06-19 22:11:23+00:00,Tesla service team helps save a stray kitten that took refuge in a Model S. Nice work guys! https://t.co/Ddp5K9MpW2,1562,766
2015-06-15 16:32:04+00:00,"To be clear, SpaceX is supporting a student design competition for STEM, not trying to build Hyperloop itself. Other cos are doing latter.",1021,449
2015-06-15 16:22:09+00:00,SpaceX/Tesla will also do a reference pod to be shown after the @Hyperloop competition. Bonus for all racing teams that exceed reference.,855,431
2015-06-12 04:29:44+00:00,"My kids love ""The Lost Planet"" by @RachelSearles. Now on a rare second read!",618,130
2015-06-01 19:47:50+00:00,"@kpe @SpaceX @grierallen @natedapore Cool, thanks for letting us know. This is helpful for figuring out fairing reusability.",241,35
2015-05-27 03:57:09+00:00,Air Force certifies @SpaceX to compete for launching national security satellites http://t.co/tLYcEDJFPV,2122,1085
2015-05-22 08:41:00+00:00,What are the best riddles you've heard that are short enough for Twitter?,573,198
2015-05-22 08:24:49+00:00,Another good riddle: drill a hole thru a sphere such that the height of what remains of the sphere is 10cm. What is its remaining volume?,541,306
2015-05-22 02:39:41+00:00,Astronomer Royal Martin Rees: How soon will robots take over the world? - via @Telegraph http://t.co/DStxgM0S8F,789,566
2015-05-19 22:04:08+00:00,"This is not the full Gigafactory, it is just the pilot plant (1/4 size) https://t.co/gz2EmJkYtm",1169,735
2015-05-19 06:32:15+00:00,"Fossil fuels subsidised by $10m a minute, says IMF  http://t.co/c4nsZjXc32",1083,1633
2015-05-12 15:42:11+00:00,@ChristieNic Thanks Christie,102,3
2015-05-12 15:23:25+00:00,"@TeslaP85D That is true. If someone says they are thinking about having kids, I always encourage them to do so.",226,35
2015-05-12 10:03:05+00:00,It is total BS &amp; hurtful to claim that I told a guy to miss his child's birth just to attend a company meeting. I would never do that.,4179,1689
2015-05-12 09:56:06+00:00,"Of 22 Quotes from http://t.co/VA2KQ03NNR, 2 need correcting:
1. I strongly support pregnancy leave
2. I've never called myself a samurai",1924,1038
2015-05-12 04:30:12+00:00,@voxdotcom I have never written or said this. Ashlee's book was not independently fact-checked. Should be taken w a grain of salt.,502,238
2015-05-06 20:45:13+00:00,"Max acceleration was 6X gravity, altitude 1187m, lateral distance 1202m and velocity 155 m/s. Main chutes deployed 970m.",1258,542
2015-05-06 20:37:51+00:00,"Dragon abort test video
https://t.co/qsdSCEcPnm",1280,931
2015-05-06 15:46:16+00:00,"Dragon abort test stats: 0 to 100 mph in 1.2 sec, top speed of 345 mph",1957,956
2015-05-04 12:50:04+00:00,Very funny post of a Tesla owner test driving a gasoline car http://t.co/Tq2vNM5UnG,2221,2195
2015-05-03 06:31:02+00:00,My favorite shot from the last rocket landing attempt on the droneship http://t.co/8a403c7Fv1,4019,2025
2015-05-02 02:27:02+00:00,Last night's Tesla Powerwall and Powerpack unveiling https://t.co/ksD8m6nCJO,3358,2752
2015-05-01 17:13:01+00:00,@romn8tr Press conference went way over time. Tried to give all the journalists who'd traveled far an opportunity to ask a question.,144,29
2015-05-01 17:08:06+00:00,"For more info on Tesla Energy, check out press kit. $250/kWh for utility scale is the real kicker http://t.co/xE57uIUCse",1361,1121
2015-04-30 15:48:53+00:00,"@bonnienorman Haha, awesome :)",106,12
2015-04-29 06:10:59+00:00,"For the future to be good, we need electric transport, solar power and (of course) ... http://t.co/8mwVWukQDL",4677,3788
2015-04-27 23:45:00+00:00,"Rocket launch good, satellite in geo transfer orbit. Still so damn intense. Looking fwd to it feeling normal one day.",2551,953
2015-04-27 08:13:05+00:00,"Worth watching @ExMachinaMovie. The AI would be in the network, not the robot, but otherwise good.",1370,574
2015-04-23 02:14:06+00:00,"@bonnienorman New Roadster battery should complete safety validation by end of July, so likely available in August",142,48
2015-04-19 15:58:47+00:00,@andrewket @TeslaRoadTrip Wow!,116,19
2015-04-19 00:02:14+00:00,"While the rocket does look rather tall &amp; tippy, a stable landing is no problem with proper throttle response https://t.co/B4Y6D4dpsc",1515,908
2015-04-18 23:53:38+00:00,Cause of hard rocket landing confirmed as due to slower than expected throttle valve response. Next attempt in 2 months.,2336,1253
2015-04-18 08:51:55+00:00,@Aero4Real I only invest in companies I help found or to help a friend or a cause (no return expected for latter two),234,66
2015-04-15 23:53:01+00:00,Droneship is fine. No hull breach and repairs are minor. Impact overpressure is closer to a fast fire than an explosion.,1394,536
2015-04-15 22:05:33+00:00,"High resolution, color corrected, slow motion rocket landing video https://t.co/UTF3Y4xGU3",4122,4335
2015-04-15 00:57:32+00:00,"If this works, I'm treating myself to a volcano lair. It's time.",12566,7368
2015-04-15 00:52:44+00:00,"Ok, looks like we got some killer footage from the chase plane. Big ocean, small ship. Posting vid shortly http://t.co/2F5FK0TZ0i",5096,3720
2015-04-14 20:53:06+00:00,"Looks like Falcon landed fine, but excess lateral velocity caused it to tip over post landing http://t.co/eJWzN6KSJa",6349,6639
2015-04-14 20:29:57+00:00,"Ascent successful. Dragon enroute to Space Station. Rocket landed on droneship, but too hard for survival.",5867,6493
2015-04-14 20:07:39+00:00,3 mins to liftoff,1258,531
2015-04-13 21:10:00+00:00,"Launch window always tight when orbital synch needed. In this case, Space Station. For Earth-Sun gravity null point, moon was in the way.",717,410
2015-04-13 20:32:43+00:00,Launch postponed due to lightning from an approaching anvil cloud,705,653
2015-04-13 19:49:20+00:00,Odds of rocket landing successfully today are still less than 50%. The 80% figure by end of year is only bcs many launches ahead.,983,603
2015-04-13 01:04:51+00:00,Have asked SolarCity if we can do something philanthropic with the CA aqueducts to help the water crisis. Investigating…,2158,959
2015-04-12 10:01:31+00:00,@benfeldman63 Thanks!,31,5
2015-04-11 05:46:41+00:00,"We debated this, but there really is $10k gas saved by most owners over 5 yrs (avg ownership period). Since it's true, we are sticking w it.",939,317
2015-04-11 04:41:20+00:00,Waited to say something until after we fixed some of the options pricing (too high) and colors (too many similar),484,115
2015-04-11 04:39:56+00:00,"Just announced new Tesla 70D all-wheel drive, 240 mile range car for ~$55k (after gas savings &amp; incentives)
http://t.co/tDb2tCbeT0",1903,1373
2015-04-11 02:49:32+00:00,"To land a rocket, Just Read the Instructions 
http://t.co/FJAM72zNWo",922,572
2015-04-09 16:22:36+00:00,"Testing of the high performance version of the Tesla Model S by @ConsumerReports
https://t.co/bvgEVgMswU",685,371
2015-04-06 21:02:32+00:00,"Battery ""breakthroughs"" need to state power *and* energy density (not the same thing), plus how long they last. They usually fail on energy.",1125,584
2015-04-06 16:17:48+00:00,Welcome @Chiefboltkennyh to @TeslaMotors. He will apply Formula 1 techniques to revolutionize servicing mainstream cars.,1173,561
2015-04-06 07:17:34+00:00,"@johngreen @hankgreen You had me at Sheen or Gaddafi. Must admit to liking ""The Fault in Our Stars"" too. Sad, romantic and beautifully named",551,81
2015-04-04 00:49:23+00:00,"We just got banned in West Virginia. Oh no.
http://t.co/gNztPDNtVT",2391,1306
2015-04-01 20:08:07+00:00,"Announcing the amazing Tesla Model W 
http://t.co/tI6ztSyuX7",1845,1486
2015-03-31 15:55:22+00:00,"With all that solar power being generated, it almost feels like something is needed to complete the picture ...",1818,982
2015-03-31 15:42:21+00:00,SolarCity just hit a new daily energy record of 5GWh two weeks after reaching 4GWh,1570,896
2015-03-30 16:35:15+00:00,"Major new Tesla product line -- not a car -- will be unveiled at our Hawthorne Design Studio on Thurs 8pm, April 30",4988,5774
2015-03-24 21:32:58+00:00,"Right move is try both tunnels and flying cars. Otherwise, having 2D streets and 3D buildings means bad traffic forever.",1656,1086
2015-03-24 21:26:16+00:00,"Reasons I like tunnels: you still travel in 3D fast, but immune to weather, quiet and no risk cars fall on your head",1808,769
2015-03-24 21:22:08+00:00,"Flying car pros: travel in 3D fast. Cons: risk of car falling on head much greater, noisy, grounded in bad weather",1232,792
2015-03-24 21:17:56+00:00,"Contrary to press reports, I'm not against flying cars. Just said it was important to consider both pros and cons.",1067,512
2015-03-23 16:42:14+00:00,"Maybe it's wrong, but I really want to see mammoths
http://t.co/enhMu5HYqr",1086,578
2015-03-23 04:26:07+00:00,Falcon 9 lifting off with 1.3 mmmillion pounds of force http://t.co/7ltlN2WYmx,3770,1834
2015-03-22 04:47:53+00:00,Reading Look to Windward by Banks. He is an amazing writer. Pantheon level.,850,193
2015-03-21 09:40:54+00:00,Another Easter Egg will be hidden in the Model S code in 2015. Last one took a year to find. Next one should be easier.,980,525
2015-03-21 09:20:15+00:00,@Pandoomic Just changed them to full public domain,594,212
2015-03-21 08:27:51+00:00,SpaceX Photos Are Now Available Under a Creative Commons License http://t.co/OgHJYimuCU,1099,809
2015-03-18 20:13:43+00:00,"Thanks to everyone that supported Tesla in New Jersey! We couldn't have done it without you.
http://t.co/swlApOg7vN",1485,621
2015-03-17 21:37:31+00:00,"However, when self-driving cars become safer than human-driven cars, the public may outlaw the latter. Hopefully not.",1441,807
2015-03-17 21:35:51+00:00,"To be clear, Tesla is strongly in favor of people being allowed to drive their cars and always will be. Hopefully, that is obvious.",1519,656
2015-03-17 04:49:06+00:00,"Battery pack swap is active between SF and LA and seems to be working well. Supercharging is the future, though, for non-commercial traffic.",1149,552
2015-03-16 18:15:20+00:00,"Neither I nor the company are selling shares. Even if we were, I wouldn't do this. It would be wrong. Our long term results are what matter.",1936,557
2015-03-15 12:16:34+00:00,"SolarCity systems generated a new daily record of 4 gigawatt-hours this week
http://t.co/7MFig1lMsF",1266,904
2015-03-14 06:54:35+00:00,"World's largest hedge fund soon to be powered by artificial intelligence
http://t.co/t1Fer3fWVa",1298,1596
2015-03-13 01:31:34+00:00,Maybe this is all the work of the Stonecutters! Certainly connects a lot of themes ... http://t.co/E5jJ9Snaca,626,289
2015-03-13 00:52:41+00:00,"For more on the Fermi Paradox: http://t.co/ea1aGnu2kU, http://t.co/AcdSIoIvyv and http://t.co/bkbOWW7Ztb",1063,503
